City,Type,Area,Price,Purpose,Location,Built in year,Electricity Backup,Floors,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Lawn or Garden,Luxury_Score
Karachi ,House,600 Sq. Yd.,"PKR
4.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2017.0,0.0,,5,7,,2.0,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
2 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,4,,,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
60 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi ,Upper Portion,150 Sq. Yd.,"PKR
95 Thousand",For ,"Tipu Sultan Road, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,Flat,211 Sq. Yd.,"PKR
1.6 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,Flat,156 Sq. Yd.,"PKR
27 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.25 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,House,"2,000 Sq. Yd.","PKR
30 Lakh",For ,"Shahra-e-Faisal, Karachi, Sindh",2015.0,0.0,,10,6,,1.0,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
15 Lakh",For ,"Jamshed Town, Karachi, Sindh",,0.0,,10,6,,1.0,,0
Karachi ,Flat,178 Sq. Yd.,"PKR
90 Thousand",For ,"Shaheed Millat Road, Karachi, Sindh",20.0,0.0,,3,3,,2.0,,0
Karachi ,Penthouse,278 Sq. Yd.,"PKR
11 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
65 Thousand",For ,"North Nazimabad, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,Flat,178 Sq. Yd.,"PKR
70 Thousand",For ,"North Nazimabad, Karachi, Sindh",2025.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.6 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,2.0,1.0,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
1.25 Lakh",For ,"Shaheed Millat Road, Karachi, Sindh",2024.0,0.0,,2,2,1.0,2.0,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
70 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,House,400 Sq. Yd.,"PKR
6 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2025.0,0.0,2.0,10,7,,2.0,,0
Karachi ,Flat,139 Sq. Yd.,"PKR
50 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2010.0,0.0,,3,3,1.0,1.0,,0
Karachi ,House,120 Sq. Yd.,"PKR
2.5 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,4,5,,,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
10 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,7,6,,,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
8 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,3.0,9,7,,,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
85 Thousand",For ,"Clifton, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,House,325 Sq. Yd.,"PKR
3.5 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,5,6,,2.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.8 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,2.0,5,5,2.0,2.0,,0
Karachi ,Flat,167 Sq. Yd.,"PKR
80 Thousand",For ,"Tariq Road, Karachi, Sindh",2010.0,0.0,,3,3,,1.0,,0
Karachi ,House,120 Sq. Yd.,"PKR
95 Thousand",For ,"Naya Nazimabad, Karachi, Sindh",2020.0,0.0,2.0,4,5,,1.0,,0
Karachi ,Lower Portion,400 Sq. Yd.,"PKR
1.15 Lakh",For ,"North Nazimabad, Karachi, Sindh",2020.0,0.0,2.0,4,3,2.0,1.0,,0
Karachi ,Upper Portion,300 Sq. Yd.,"PKR
1.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2012.0,0.0,1.0,3,3,,1.0,,0
Karachi ,Upper Portion,200 Sq. Yd.,"PKR
85 Thousand",For ,"North Nazimabad, Karachi, Sindh",2022.0,0.0,2.0,3,3,1.0,1.0,,0
Karachi ,Upper Portion,200 Sq. Yd.,"PKR
85 Thousand",For ,"North Nazimabad, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,Upper Portion,233 Sq. Yd.,"PKR
1 Lakh",For ,"North Nazimabad, Karachi, Sindh",2024.0,0.0,2.0,4,4,1.0,1.0,,0
Karachi ,Flat,167 Sq. Yd.,"PKR
70 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Flat,133 Sq. Yd.,"PKR
1.25 Lakh",For ,"Shaheed Millat Road, Karachi, Sindh",2021.0,0.0,,2,3,2.0,1.0,,0
Karachi ,House,375 Sq. Yd.,"PKR
1.1 Lakh",For ,"Cantt, Karachi, Sindh",2024.0,0.0,1.0,5,6,,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.5 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,House,600 Sq. Yd.,"PKR
7 Lakh",For ,"KDA Scheme 1, Karachi, Sindh",2021.0,0.0,2.0,6,6,1.0,2.0,,0
Karachi ,House,120 Sq. Yd.,"PKR
1.75 Lakh",For ,"DHA Defence, Karachi, Sindh",2014.0,0.0,2.0,4,4,,1.0,,0
Karachi ,Upper Portion,400 Sq. Yd.,"PKR
1.1 Lakh",For ,"North Nazimabad, Karachi, Sindh",2025.0,0.0,2.0,3,3,2.0,2.0,,0
Karachi ,Flat,122 Sq. Yd.,"PKR
25 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,3,1.0,,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
2 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,1.0,3,4,1.0,1.0,,0
Karachi ,Flat,244 Sq. Yd.,"PKR
1.7 Lakh",For ,"Clifton, Karachi, Sindh",2020.0,0.0,,3,5,2.0,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.69 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,4,5,,2.0,,0
Karachi ,House,"2,000 Sq. Yd.","PKR
35 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,7,7,,,,0
Karachi ,Flat,100 Sq. Yd.,"PKR
60 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,Flat,122 Sq. Yd.,"PKR
80 Thousand",For ,"Clifton, Karachi, Sindh",2020.0,0.0,,2,2,1.0,,,0
Karachi ,House,400 Sq. Yd.,"PKR
4 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,2.0,5,5,,,,0
Karachi ,Upper Portion,200 Sq. Yd.,"PKR
1 Lakh",For ,"Jamshed Town, Karachi, Sindh",2024.0,0.0,,3,3,,1.0,,0
Karachi ,Flat,122 Sq. Yd.,"PKR
65 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,Upper Portion,432 Sq. Yd.,"PKR
1.65 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2029.0,0.0,,4,4,,2.0,,0
Karachi ,Flat,222 Sq. Yd.,"PKR
1.05 Lakh",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2024.0,0.0,,4,5,1.0,1.0,,0
Karachi ,Flat,183 Sq. Yd.,"PKR
88 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2024.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,189 Sq. Yd.,"PKR
1.1 Lakh",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2022.0,0.0,,3,3,,1.0,,0
Karachi ,Flat,156 Sq. Yd.,"PKR
90 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,Upper Portion,800 Sq. Yd.,"PKR
4 Lakh",For ,"Zamzama, Karachi, Sindh",2023.0,0.0,2.0,3,3,1.0,2.0,,0
Karachi ,Flat,150 Sq. Yd.,"PKR
75 Thousand",For ,"North Nazimabad, Karachi, Sindh",2022.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Upper Portion,200 Sq. Yd.,"PKR
70 Thousand",For ,"North Nazimabad, Karachi, Sindh",2018.0,0.0,3.0,3,4,1.0,1.0,,0
Karachi ,Flat,94 Sq. Yd.,"PKR
39 Thousand",For ,"North Karachi, Karachi, Sindh",2025.0,0.0,,2,2,2.0,1.0,,0
Karachi ,Flat,139 Sq. Yd.,"PKR
45 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,House,"1,400 Sq. Yd.","PKR
15 Lakh",For ,"Jamshed Town, Karachi, Sindh",,0.0,2.0,11,7,,,,0
Karachi ,House,"1,200 Sq. Yd.","PKR
7 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,8,7,,,,0
Karachi ,House,200 Sq. Yd.,"PKR
3.5 Lakh",For ,"Jamshed Town, Karachi, Sindh",3.0,0.0,,5,5,1.0,1.0,,0
Karachi ,House,152 Sq. Yd.,"PKR
40 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",2022.0,0.0,2.0,3,4,1.0,1.0,,0
Karachi ,Flat,222 Sq. Yd.,"PKR
1.6 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,3,2,,1.0,,0
Karachi ,Flat,106 Sq. Yd.,"PKR
30 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",2020.0,0.0,,2,2,1.0,1.0,,0
Karachi ,Flat,222 Sq. Yd.,"PKR
3.6 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,4,5,,,,0
Karachi ,Flat,106 Sq. Yd.,"PKR
22 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi ,House,200 Sq. Yd.,"PKR
40 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Flat,189 Sq. Yd.,"PKR
1.5 Lakh",For ,"Clifton, Karachi, Sindh",2023.0,0.0,,3,4,1.0,,,0
Karachi ,Flat,194 Sq. Yd.,"PKR
1.9 Lakh",For ,"DHA Defence, Karachi, Sindh",2023.0,0.0,,3,4,1.0,1.0,,0
Karachi ,House,350 Sq. Yd.,"PKR
3.2 Lakh",For ,"Navy Housing Scheme Karsaz, Karachi, Sindh",,0.0,2.0,5,5,,,,0
Karachi ,House,375 Sq. Yd.,"PKR
1.15 Lakh",For ,"Cantt, Karachi, Sindh",,0.0,,5,6,1.0,1.0,,0
Karachi ,Flat,244 Sq. Yd.,"PKR
1.2 Lakh",For ,"Jinnah Avenue, Karachi, Sindh",2023.0,0.0,,4,4,1.0,2.0,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
2.25 Lakh",For ,"DHA Defence, Karachi, Sindh",2018.0,0.0,1.0,3,4,1.0,2.0,,0
Karachi ,Flat,194 Sq. Yd.,"PKR
1.55 Lakh",For ,"Shaheed Millat Road, Karachi, Sindh",2022.0,0.0,,3,4,,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.1 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,4,,,,0
Karachi ,House,250 Sq. Yd.,"PKR
4 Lakh",For ,"Jamshed Town, Karachi, Sindh",2025.0,0.0,2.0,6,5,1.0,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
4 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,,5,6,,,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
2.25 Lakh",For ,"DHA Defence, Karachi, Sindh",2028.0,0.0,,3,4,,,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
3 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,4,,,,0
Karachi ,Lower Portion,500 Sq. Yd.,"PKR
2.6 Lakh",For ,"DHA Defence, Karachi, Sindh",2015.0,0.0,,3,4,1.0,2.0,,0
Karachi ,Upper Portion,222 Sq. Yd.,"PKR
1.25 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2018.0,0.0,2.0,3,3,1.0,1.0,,0
Karachi ,Flat,267 Sq. Yd.,"PKR
1.8 Lakh",For ,"Khalid Bin Walid Road, Karachi, Sindh",2023.0,0.0,,4,4,1.0,1.0,,0
Karachi ,House,666 Sq. Yd.,"PKR
5.75 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,,6,6,1.0,2.0,,0
Karachi ,Flat,178 Sq. Yd.,"PKR
90 Thousand",For ,"North Nazimabad, Karachi, Sindh",2023.0,0.0,,3,4,1.0,2.0,,0
Karachi ,House,700 Sq. Yd.,"PKR
5.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2025.0,0.0,3.0,5,6,1.0,2.0,,0
Karachi ,Lower Portion,240 Sq. Yd.,"PKR
45 Thousand",For ,"Scheme 33, Karachi, Sindh",2021.0,0.0,,-,-,1.0,2.0,,0
Karachi ,House,120 Sq. Yd.,"PKR
32 Thousand",For ,"Scheme 33, Karachi, Sindh",,0.0,2.0,2,3,,2.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.5 Lakh",For ,"Clifton, Karachi, Sindh",2024.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,289 Sq. Yd.,"PKR
1.95 Lakh",For ,"Clifton, Karachi, Sindh",1.0,0.0,,4,5,1.0,1.0,,0
Karachi ,Flat,183 Sq. Yd.,"PKR
1.3 Lakh",For ,"DHA Defence, Karachi, Sindh",2022.0,0.0,,3,3,1.0,1.0,,0
Karachi ,House,375 Sq. Yd.,"PKR
1.1 Lakh",For ,"Cantt, Karachi, Sindh",,0.0,,5,6,,,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.6 Lakh",For ,"Clifton, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,House,350 Sq. Yd.,"PKR
27 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,2.0,4,4,1.0,1.0,,0
Karachi ,House,800 Sq. Yd.,"PKR
10 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",1.0,0.0,2.0,6,6,1.0,2.0,,0
Karachi ,Flat,244 Sq. Yd.,"PKR
83 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2023.0,0.0,,4,4,,1.0,,0
Karachi ,Lower Portion,200 Sq. Yd.,"PKR
65 Thousand",For ,"Scheme 33, Karachi, Sindh",2022.0,0.0,2.0,3,3,,1.0,,0
Karachi ,Flat,72 Sq. Yd.,"PKR
23 Thousand",For ,"Scheme 33, Karachi, Sindh",2024.0,0.0,,2,2,1.0,1.0,,0
Karachi ,Upper Portion,400 Sq. Yd.,"PKR
1.7 Lakh",For ,"Federal B Area, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi ,House,500 Sq. Yd.,"PKR
4 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,5,5,,1.0,,0
Karachi ,Flat,300 Sq. Yd.,"PKR
2 Lakh",For ,"KDA Scheme 1, Karachi, Sindh",2.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,100 Sq. Yd.,"PKR
53 Thousand",For ,"DHA Defence, Karachi, Sindh",2000.0,0.0,,2,3,,,,0
Karachi ,House,100 Sq. Yd.,"PKR
1.45 Lakh",For ,"DHA Defence, Karachi, Sindh",2000.0,0.0,,5,5,,,,0
Karachi ,Lower Portion,500 Sq. Yd.,"PKR
1.7 Lakh",For ,"DHA Defence, Karachi, Sindh",2015.0,0.0,,2,3,,,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
8.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,,6,7,,,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
2.35 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,5,,,,0
Karachi ,Upper Portion,"1,000 Sq. Yd.","PKR
2.6 Lakh",For ,"DHA Defence, Karachi, Sindh",2000.0,0.0,,4,5,,1.0,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
1.6 Lakh",For ,"DHA Defence, Karachi, Sindh",2020.0,0.0,,3,4,,,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
70 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,Lower Portion,300 Sq. Yd.,"PKR
2.35 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,House,100 Sq. Yd.,"PKR
1.6 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi ,Flat,194 Sq. Yd.,"PKR
1.1 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.5 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,Flat,215 Sq. Yd.,"PKR
60 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,House,200 Sq. Yd.,"PKR
45 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",2025.0,0.0,2.0,3,3,1.0,1.0,,0
Karachi ,House,600 Sq. Yd.,"PKR
6 Lakh",For ,"Jamshed Town, Karachi, Sindh",,0.0,2.0,9,7,,,,0
Karachi ,Upper Portion,"1,000 Sq. Yd.","PKR
3 Lakh",For ,"DHA Defence, Karachi, Sindh",2025.0,0.0,1.0,4,5,1.0,2.0,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
16 Lakh",For ,"Clifton, Karachi, Sindh",2028.0,0.0,,10,6,,1.0,,0
Karachi ,House,600 Sq. Yd.,"PKR
7 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",1.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi ,Flat,106 Sq. Yd.,"PKR
22 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,,2,2,2.0,1.0,,0
Karachi ,House,125 Sq. Yd.,"PKR
30 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,222 Sq. Yd.,"PKR
95 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2025.0,0.0,,4,4,2.0,3.0,,0
Karachi ,Flat,167 Sq. Yd.,"PKR
53 Thousand",For ,"University Road, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,Upper Portion,"1,000 Sq. Yd.","PKR
3 Lakh",For ,"DHA Defence, Karachi, Sindh",2018.0,0.0,1.0,4,5,1.0,2.0,,0
Karachi ,Upper Portion,600 Sq. Yd.,"PKR
4.25 Lakh",For ,"Jamshed Town, Karachi, Sindh",,0.0,,7,6,,,,0
Karachi ,Flat,256 Sq. Yd.,"PKR
2.15 Lakh",For ,"Sea View Apartments, Karachi, Sindh",2000.0,0.0,,3,4,,,,0
Karachi ,Upper Portion,"1,000 Sq. Yd.","PKR
1.6 Lakh",For ,"DHA Defence, Karachi, Sindh",2000.0,0.0,,2,3,,,,0
Karachi ,Lower Portion,400 Sq. Yd.,"PKR
1.5 Lakh",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2024.0,0.0,,3,3,,1.0,,0
Karachi ,Upper Portion,240 Sq. Yd.,"PKR
75 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2025.0,0.0,,3,3,,2.0,,0
Karachi ,Upper Portion,240 Sq. Yd.,"PKR
90 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Upper Portion,240 Sq. Yd.,"PKR
95 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",2021.0,0.0,1.0,3,4,1.0,1.0,,0
Karachi ,Flat,133 Sq. Yd.,"PKR
60 Thousand",For ,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Flat,122 Sq. Yd.,"PKR
65 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi ,House,625 Sq. Yd.,"PKR
15 Lakh",For ,"Shahra-e-Qaideen, Karachi, Sindh",2023.0,0.0,2.0,10,6,1.0,2.0,,0
Karachi ,House,"1,000 Sq. Yd.","PKR
7 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,2.0,4,4,1.0,2.0,,0
Karachi ,Flat,133 Sq. Yd.,"PKR
2.5 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,1,1,,,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.8 Lakh",For ,"DHA Defence, Karachi, Sindh",2024.0,0.0,,5,6,,,,0
Karachi ,Upper Portion,300 Sq. Yd.,"PKR
1.25 Lakh",For ,"DHA Defence, Karachi, Sindh",2008.0,0.0,1.0,3,3,1.0,1.0,,0
Karachi ,Flat,433 Sq. Yd.,"PKR
4 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,Penthouse,"5,000 Sq. Yd.","PKR
10 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,Penthouse,400 Sq. Yd.,"PKR
11 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi ,House,300 Sq. Yd.,"PKR
2.1 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi ,House,113 Sq. Yd.,"PKR
75 Thousand",For ,"Scheme 33, Karachi, Sindh",2024.0,0.0,,4,4,,1.0,,0
Karachi ,House,200 Sq. Yd.,"PKR
36 Thousand",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
1.1 Lakh",For ,"Bahria Town Karachi, Karachi, Sindh",,0.0,,5,5,1.0,2.0,,0
Karachi ,House,"1,800 Sq. Yd.","PKR
22 Lakh",For ,"Shahra-e-Faisal, Karachi, Sindh",2022.0,0.0,,10,6,,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.6 Lakh",For ,"Shaheed Millat Road, Karachi, Sindh",2.0,0.0,,3,3,,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.8 Lakh",For ,"DHA Defence, Karachi, Sindh",2024.0,0.0,,5,6,1.0,1.0,,0
Karachi ,Flat,183 Sq. Yd.,"PKR
70 Thousand",For ,"Falaknaz Harmony, Karachi, Sindh",2024.0,0.0,,3,3,1.0,2.0,,0
Karachi ,Flat,217 Sq. Yd.,"PKR
1 Lakh",For ,"Jinnah Avenue, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Flat,311 Sq. Yd.,"PKR
3.25 Lakh",For ,"Bath Island, Karachi, Sindh",2023.0,0.0,,4,5,1.0,1.0,,0
Karachi ,Flat,228 Sq. Yd.,"PKR
1.8 Lakh",For ,"Cosmopolitan Society, Karachi, Sindh",2025.0,0.0,,4,4,,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.75 Lakh",For ,"Khalid Bin Walid Road, Karachi, Sindh",1.0,0.0,,4,4,1.0,1.0,,0
Karachi ,Flat,50 Sq. Yd.,"PKR
70 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,House,300 Sq. Yd.,"PKR
3.4 Lakh",For ,"DHA Defence, Karachi, Sindh",2010.0,0.0,2.0,4,6,2.0,2.0,,0
Karachi ,Lower Portion,500 Sq. Yd.,"PKR
2 Lakh",For ,"DHA Defence, Karachi, Sindh",2010.0,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,50 Sq. Yd.,"PKR
65 Thousand",For ,"DHA Defence, Karachi, Sindh",2015.0,0.0,,2,2,1.0,1.0,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
55 Thousand",For ,"DHA Defence, Karachi, Sindh",2015.0,0.0,,2,2,2.0,2.0,,0
Karachi ,Lower Portion,500 Sq. Yd.,"PKR
2.15 Lakh",For ,"DHA Defence, Karachi, Sindh",2018.0,0.0,2.0,3,4,1.0,1.0,,0
Karachi ,Flat,122 Sq. Yd.,"PKR
60 Thousand",For ,"Clifton, Karachi, Sindh",2025.0,0.0,,2,2,1.0,,,0
Karachi ,Flat,111 Sq. Yd.,"PKR
40 Thousand",For ,"Clifton, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,House,120 Sq. Yd.,"PKR
30 Thousand",For ,"Scheme 33, Karachi, Sindh",,0.0,,2,3,,,,0
Karachi ,Flat,178 Sq. Yd.,"PKR
1.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2023.0,0.0,,2,2,,1.0,,0
Karachi ,Flat,200 Sq. Yd.,"PKR
1.2 Lakh",For ,"Rashid Minhas Road, Karachi, Sindh",2025.0,0.0,,3,4,1.0,2.0,,0
Karachi ,House,120 Sq. Yd.,"PKR
30 Thousand",For ,"Scheme 33, Karachi, Sindh",2024.0,0.0,2.0,2,3,2.0,2.0,,0
Karachi ,Upper Portion,120 Sq. Yd.,"PKR
30 Thousand",For ,"Scheme 33, Karachi, Sindh",2019.0,0.0,,2,2,,1.0,,0
Karachi ,House,266 Sq. Yd.,"PKR
1.9 Lakh",For ,"North Nazimabad, Karachi, Sindh",2024.0,0.0,4.0,5,6,,,,0
Karachi ,House,300 Sq. Yd.,"PKR
85 Thousand",For ,"North Nazimabad, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi ,Flat,128 Sq. Yd.,"PKR
1.5 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi ,Flat,183 Sq. Yd.,"PKR
2 Lakh",For ,"DHA Defence, Karachi, Sindh",,0.0,,1,2,,1.0,,0
Karachi ,Flat,300 Sq. Yd.,"PKR
1.5 Lakh",For ,"Jinnah Avenue, Karachi, Sindh",2024.0,0.0,,4,4,1.0,2.0,,0
Karachi ,Flat,194 Sq. Yd.,"PKR
70 Thousand",For ,"Malir, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi ,Lower Portion,240 Sq. Yd.,"PKR
85 Thousand",For ,"Gulistan-e-Jauhar, Karachi, Sindh",2020.0,0.0,1.0,3,3,,1.0,,0
Karachi ,Flat,144 Sq. Yd.,"PKR
60 Thousand",For ,"Malir, Karachi, Sindh",2019.0,0.0,,2,3,,,,0
Karachi ,Flat,56 Sq. Yd.,"PKR
40 Thousand",For ,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi ,Flat,133 Sq. Yd.,"PKR
55 Thousand",For ,"DHA Defence, Karachi, Sindh",2010.0,0.0,,3,3,1.0,,,0
Karachi ,Flat,222 Sq. Yd.,"PKR
1.1 Lakh",For ,"DHA Defence, Karachi, Sindh",2015.0,0.0,,3,3,1.0,1.0,,0
Karachi ,House,500 Sq. Yd.,"PKR
3.5 Lakh",For ,"DHA Defence, Karachi, Sindh",2010.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi ,Upper Portion,500 Sq. Yd.,"PKR
1.7 Lakh",For ,"DHA Defence, Karachi, Sindh",2019.0,0.0,2.0,3,4,1.0,2.0,,0
